Case ID,Complete Timestamp,Activity,label,event_nr,case_length,Work_Order_Qty,Part_Desc_,Rework,finished,Activity_Final Inspection Q.C.,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Packing,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,Qty_Completed_mean,Qty_Completed_max,Qty_Completed_min,Qty_Completed_sum,Qty_Completed_std,Qty_for_MRB_mean,Qty_for_MRB_max,Qty_for_MRB_min,Qty_for_MRB_sum,Qty_for_MRB_std,activity_duration_mean,activity_duration_max,activity_duration_min,activity_duration_sum,activity_duration_std,hour_mean,hour_max,hour_min,hour_sum,hour_std,weekday_mean,weekday_max,weekday_min,weekday_sum,weekday_std,month_mean,month_max,month_min,month_sum,month_std,timesincemidnight_mean,timesincemidnight_max,timesincemidnight_min,timesincemidnight_sum,timesincemidnight_std,timesincelastevent_mean,timesincelastevent_max,timesincelastevent_min,timesincelastevent_sum,timesincelastevent_std,timesincecasestart_mean,timesincecasestart_max,timesincecasestart_min,timesincecasestart_sum,timesincecasestart_std,event_nr_mean,event_nr_max,event_nr_min,event_nr_sum,event_nr_std,open_cases_mean,open_cases_max,open_cases_min,open_cases_sum,open_cases_std,predicted_value,proba_of_regular
Case17_13,2012-02-29 08:40:00,other,deviant,13.0,16,100.0,Clamp,Y,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,9,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.307692307692308,59.0,0.0,160.0,17.712446731910564,0.0,0.0,0.0,0.0,0.0,260.9230769230769,651.0,14.0,3392.0,248.7148506283389,12.0,23.0,0.0,156.0,8.06225774829855,1.9230769230769231,6.0,0.0,25.0,2.4311018921995866,2.0,2.0,2.0,26.0,0.0,756.7692307692307,1387.0,29.0,9838.0,475.5453279913062,276.6923076923077,862.0,0.0,3597.0,286.4569149149032,1396.8461538461538,3597.0,0.0,18159.0,1342.0908964593175,7.0,13.0,1.0,91.0,3.8944404818493075,22.0,24.0,17.0,286.0,2.081665999466132,deviant,9.439911314897288e-06
Case30,2012-02-29 10:00:00,Turning & Milling Q.C.,regular,1.0,6,50.0,Cable Head,missing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,0.0,10.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,600.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,19.0,19.0,19.0,19.0,0.0,deviant,0.22230637249831184
Case84_10,2012-02-29 10:49:00,other,regular,10.0,21,15.0,Piston,missing,0,0,0,1,0,0,0,0,6,0,2,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,7.5,15.0,0.0,75.0,7.137537701787952,0.0,0.0,0.0,0.0,0.0,109.3,364.0,1.0,1093.0,128.31129680931795,12.5,17.0,7.0,125.0,3.8078865529319548,4.4,6.0,2.0,44.0,1.5055453054181622,2.0,2.0,2.0,20.0,0.0,792.3,1072.0,459.0,7923.0,228.64725379209492,828.1,3918.0,0.0,8281.0,1366.4749824924634,2808.3,8281.0,0.0,28083.0,2641.761451506677,5.5,10.0,1.0,55.0,3.0276503540974917,23.8,26.0,19.0,238.0,2.1499353995462775,regular,0.9999875756313036
Case102_9,2012-02-29 11:05:00,Turning & Milling - Machine 8,deviant,9.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,8,0,1,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,2.6666666666666665,9.0,0.0,24.0,3.5355339059327378,0.0,0.0,0.0,0.0,0.0,170.33333333333334,269.0,50.0,1533.0,72.21149492982401,11.0,21.0,1.0,99.0,7.33143914930759,1.2222222222222223,2.0,0.0,11.0,0.6666666666666666,2.0,2.0,2.0,18.0,0.0,684.0,1269.0,83.0,6156.0,438.45666832652915,252.88888888888889,723.0,0.0,2276.0,232.49324960331882,1175.0,2276.0,0.0,10575.0,730.4274433508095,5.0,9.0,1.0,45.0,2.7386127875258306,21.0,24.0,17.0,189.0,2.39791576165636,regular,0.9162929096296388
Case30_2,2012-02-29 12:38:00,Turning & Milling - Machine 5,regular,2.0,6,50.0,Cable Head,missing,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,8.0,0.0,8.0,5.656854249492381,0.0,0.0,0.0,0.0,0.0,184.0,338.0,30.0,368.0,217.78888860545663,11.0,12.0,10.0,22.0,1.4142135623730951,2.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,4.0,0.0,679.0,758.0,600.0,1358.0,111.72287142747452,79.0,158.0,0.0,158.0,111.72287142747452,79.0,158.0,0.0,158.0,111.72287142747452,1.5,2.0,1.0,3.0,0.7071067811865476,19.0,19.0,19.0,38.0,0.0,deviant,0.28664407417212306
Case17_14,2012-02-29 13:35:00,other,deviant,14.0,16,100.0,Clamp,Y,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18.571428571428573,100.0,0.0,260.0,28.963410035407104,0.0,0.0,0.0,0.0,0.0,243.35714285714286,651.0,14.0,3407.0,247.8317069001764,12.071428571428571,23.0,0.0,169.0,7.750576015460307,1.9285714285714286,6.0,0.0,27.0,2.335817620458403,2.0,2.0,2.0,28.0,0.0,760.9285714285714,1387.0,29.0,10653.0,457.1541507876939,278.0,862.0,0.0,3892.0,275.2623923012089,1575.0714285714287,3892.0,0.0,22051.0,1451.6724818310413,7.5,14.0,1.0,105.0,4.183300132670378,21.785714285714285,24.0,17.0,305.0,2.154729018428336,deviant,6.194998640835916e-06
Case68_5,2012-02-29 14:30:00,Final Inspection Q.C.,regular,5.0,5,6.0,Spur Gear,missing,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,3.6,6.0,0.0,18.0,3.286335345030997,0.0,0.0,0.0,0.0,0.0,102.2,270.0,30.0,511.0,96.2507142830639,11.0,17.0,1.0,55.0,6.519202405202649,1.0,2.0,0.0,5.0,1.0,2.0,2.0,2.0,10.0,0.0,674.0,1020.0,60.0,3370.0,390.486875579705,570.0,980.0,0.0,2850.0,471.69905660283024,1214.0,2850.0,0.0,6070.0,1230.1544618461537,3.0,5.0,1.0,15.0,1.5811388300841898,20.8,23.0,18.0,104.0,2.5884358211089573,regular,0.9980391079760149
Case17_15,2012-02-29 15:02:00,Laser Marking - Machine 7,deviant,15.0,16,100.0,Clamp,Y,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,3,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,24.0,100.0,0.0,360.0,34.942810419312295,0.0,0.0,0.0,0.0,0.0,232.66666666666666,651.0,14.0,3490.0,242.37917952387468,12.266666666666667,23.0,0.0,184.0,7.506822293912449,1.9333333333333333,6.0,0.0,29.0,2.250925735484551,2.0,2.0,2.0,30.0,0.0,770.3333333333334,1387.0,29.0,11555.0,442.0280641812344,265.26666666666665,862.0,0.0,3979.0,269.79501919226084,1735.3333333333333,3979.0,0.0,26030.0,1530.387517062575,8.0,15.0,1.0,120.0,4.47213595499958,21.533333333333335,24.0,17.0,323.0,2.2949219304078,deviant,7.585677219924799e-05
Case17_16,2012-02-29 15:40:00,other,deviant,16.0,16,100.0,Clamp,Y,1,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,12,3,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,2,0,0,25.0,100.0,0.0,400.0,33.99411713811671,0.0,0.0,0.0,0.0,0.0,249.375,651.0,14.0,3990.0,243.5114987018067,12.4375,23.0,0.0,199.0,7.284401142166733,1.9375,6.0,0.0,31.0,2.174664725116648,2.0,2.0,2.0,32.0,0.0,780.9375,1387.0,29.0,12495.0,429.1410752887679,251.0625,862.0,0.0,4017.0,266.7674314829305,1877.9375,4017.0,0.0,30047.0,1584.7151360733576,8.5,16.0,1.0,136.0,4.760952285695233,21.1875,24.0,16.0,339.0,2.6132674311418382,deviant,1.882091813447396e-05
Case156_9,2012-02-29 15:42:00,Laser Marking - Machine 7,deviant,9.0,12,600.0,Drill,missing,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,15.0,45.0,0.0,135.0,21.33658829335187,0.0,0.0,0.0,0.0,0.0,208.0,569.0,1.0,1872.0,206.66821235981118,9.11111111111111,23.0,3.0,82.0,6.153138313991578,1.4444444444444444,3.0,0.0,13.0,1.2360330811826106,2.0,2.0,2.0,18.0,0.0,583.4444444444445,1430.0,236.0,5251.0,371.61576632023804,1385.7777777777778,5656.0,0.0,12472.0,1937.2607450842659,4593.444444444444,12472.0,0.0,41341.0,4474.386916414111,5.0,9.0,1.0,45.0,2.7386127875258306,24.22222222222222,29.0,16.0,218.0,3.5629263877386586,deviant,8.12522256952317e-09
Case102_10,2012-02-29 16:00:00,Turning & Milling - Machine 8,deviant,10.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,9,0,1,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,2.5,9.0,0.0,25.0,3.3747427885527643,0.0,0.0,0.0,0.0,0.0,182.8,295.0,50.0,1828.0,78.67203371522112,11.5,21.0,1.0,115.0,7.090682462060882,1.3,2.0,0.0,13.0,0.6749485577105528,2.0,2.0,2.0,20.0,0.0,711.6,1269.0,83.0,7116.0,422.4942340171967,227.6,723.0,0.0,2276.0,233.3291428195134,1314.6,2571.0,0.0,13146.0,818.0008421620224,5.5,10.0,1.0,55.0,3.0276503540974917,20.5,24.0,16.0,205.0,2.758824226207808,regular,0.9171216524450707
Case102_11,2012-02-29 16:00:00,Turning & Milling Q.C.,deviant,11.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,9,0,2,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,4.454545454545454,24.0,0.0,49.0,7.229988054812212,0.0,0.0,0.0,0.0,0.0,171.63636363636363,295.0,50.0,1888.0,83.3141917409906,11.909090909090908,21.0,1.0,131.0,6.862281624278407,1.3636363636363635,2.0,0.0,15.0,0.674199862463242,2.0,2.0,2.0,22.0,0.0,734.1818181818181,1269.0,83.0,8076.0,407.75061451377803,233.72727272727272,723.0,0.0,2571.0,222.28634276945172,1428.8181818181818,2571.0,0.0,15717.0,863.548819486405,6.0,11.0,1.0,66.0,3.3166247903554,20.09090909090909,24.0,16.0,221.0,2.9480347845486987,regular,0.9510882371442102
Case30_3,2012-02-29 16:00:00,Turning & Milling - Machine 5,regular,3.0,6,50.0,Cable Head,missing,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2.6666666666666665,8.0,0.0,8.0,4.618802153517007,0.0,0.0,0.0,0.0,0.0,188.66666666666666,338.0,30.0,566.0,154.21197532401087,12.666666666666666,16.0,10.0,38.0,3.0550504633038935,2.0,2.0,2.0,6.0,0.0,2.0,2.0,2.0,6.0,0.0,772.6666666666666,960.0,600.0,2318.0,180.4475916529044,120.0,202.0,0.0,360.0,106.22617379911601,172.66666666666666,360.0,0.0,518.0,180.4475916529044,2.0,3.0,1.0,6.0,1.0,18.0,19.0,16.0,54.0,1.7320508075688772,deviant,0.013672925428569451
Case95_9,2012-02-29 16:07:00,Turning & Milling - Machine 4,deviant,9.0,20,305.0,Punch Holder,missing,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,9.666666666666666,39.0,0.0,87.0,13.369741957120937,0.0,0.0,0.0,0.0,0.0,316.3333333333333,774.0,24.0,2847.0,297.9844794615988,11.0,17.0,6.0,99.0,4.8218253804964775,1.3333333333333333,2.0,0.0,12.0,0.7071067811865476,2.0,2.0,2.0,18.0,0.0,684.7777777777778,1067.0,377.0,6163.0,291.8072042367091,321.8888888888889,867.0,0.0,2897.0,339.66875203808655,1654.7777777777778,2897.0,0.0,14893.0,932.4545267434999,5.0,9.0,1.0,45.0,2.7386127875258306,20.333333333333332,23.0,16.0,183.0,2.7838821814150125,deviant,3.200233530142615e-06
Case102_12,2012-02-29 16:36:00,Turning & Milling Q.C.,deviant,12.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,9,0,3,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4.083333333333333,24.0,0.0,49.0,7.012434842780532,0.0,0.0,0.0,0.0,0.0,160.0,295.0,32.0,1920.0,89.07912723579476,12.25,21.0,1.0,147.0,6.64864989712539,1.4166666666666667,2.0,0.0,17.0,0.6685579234215214,2.0,2.0,2.0,24.0,0.0,756.0,1269.0,83.0,9072.0,396.05348582781545,217.25,723.0,0.0,2607.0,219.4932697249404,1527.0,2607.0,0.0,18324.0,890.8424001012647,6.5,12.0,1.0,78.0,3.605551275463989,19.75,24.0,16.0,237.0,3.0488447886789096,regular,0.9837083857739726
Case102_13,2012-02-29 17:20:00,Turning & Milling - Machine 8,deviant,13.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,10,0,3,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,3.769230769230769,24.0,0.0,49.0,6.808742494688308,0.0,0.0,0.0,0.0,0.0,153.84615384615384,295.0,32.0,2000.0,88.12571149012658,12.615384615384615,21.0,1.0,164.0,6.500493077944954,1.4615384615384615,2.0,0.0,19.0,0.6602252917735247,2.0,2.0,2.0,26.0,0.0,777.8461538461538,1269.0,83.0,10112.0,387.2868975651526,203.92307692307693,723.0,0.0,2651.0,215.57228545527425,1613.4615384615386,2651.0,0.0,20975.0,908.1021983037496,7.0,13.0,1.0,91.0,3.8944404818493075,19.46153846153846,24.0,16.0,253.0,3.0988004296120946,regular,0.9807596953066308
Case102_14,2012-02-29 17:48:00,Turning & Milling - Machine 8,deviant,14.0,15,24.0,Spur Gear,missing,0,0,0,0,0,0,0,0,11,0,3,0,0,0,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,4.071428571428571,24.0,0.0,57.0,6.6386315285176485,0.0,0.0,0.0,0.0,0.0,144.92857142857142,295.0,29.0,2029.0,91.00588677976513,12.928571428571429,21.0,1.0,181.0,6.354456772936683,1.5,2.0,0.0,21.0,0.6504436355879908,2.0,2.0,2.0,28.0,0.0,798.5714285714286,1269.0,83.0,11180.0,380.08798865641506,191.35714285714286,723.0,0.0,2679.0,212.38484921440175,1689.5714285714287,2679.0,0.0,23654.0,917.7761344505711,7.5,14.0,1.0,105.0,4.183300132670378,19.214285714285715,24.0,16.0,269.0,3.11765620615555,regular,0.9864656939267975
Case30_4,2012-02-29 18:30:00,Turning & Milling - Machine 5,regular,4.0,6,50.0,Cable Head,missing,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,7.5,22.0,0.0,30.0,10.376254944182254,0.0,0.0,0.0,0.0,0.0,171.25,338.0,30.0,685.0,130.64296128507397,14.0,18.0,10.0,56.0,3.6514837167011076,2.0,2.0,2.0,8.0,0.0,2.0,2.0,2.0,8.0,0.0,857.0,1110.0,600.0,3428.0,223.9553526933438,127.5,202.0,0.0,510.0,88.02083086785007,257.0,510.0,0.0,1028.0,223.95535269334377,2.5,4.0,1.0,10.0,1.2909944487358056,17.5,19.0,16.0,70.0,1.7320508075688772,deviant,0.03184654437020752
Case78,2012-02-29 21:58:00,Turning & Milling - Machine 5,deviant,1.0,23,230.0,Cable Head,missing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,207.0,207.0,0.0,21.0,21.0,21.0,21.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1318.0,1318.0,1318.0,1318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,17.0,17.0,17.0,0.0,deviant,0.055268583650554065
Case78_2,2012-02-29 23:44:00,Turning & Milling - Machine 5,deviant,2.0,23,230.0,Cable Head,missing,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7.0,12.0,2.0,14.0,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,156.0,207.0,105.0,312.0,72.12489168102785,22.0,23.0,21.0,44.0,1.4142135623730951,2.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,4.0,0.0,1371.0,1424.0,1318.0,2742.0,74.95331880577403,53.0,106.0,0.0,106.0,74.95331880577403,53.0,106.0,0.0,106.0,74.95331880577403,1.5,2.0,1.0,3.0,0.7071067811865476,17.0,17.0,17.0,34.0,0.0,deviant,0.1960084989533353
Case102_15,2012-03-01 00:11:00,Turning & Milling - Machine 8,deviant,15.0,15,24.0,Spur Gear,missing,1,0,0,0,0,0,0,0,12,0,3,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,4.8,24.0,0.0,72.0,6.991831969213383,0.0,0.0,0.0,0.0,0.0,142.2,295.0,29.0,2133.0,88.32990110133392,12.066666666666666,21.0,0.0,181.0,6.974101751343699,1.6,3.0,0.0,24.0,0.7367883976130072,2.066666666666667,3.0,2.0,31.0,0.2581988897471611,746.0666666666667,1269.0,11.0,11191.0,418.92608735511647,204.13333333333333,723.0,0.0,3062.0,210.55602127518958,1781.0666666666666,3062.0,0.0,26716.0,952.7426175195981,8.0,15.0,1.0,120.0,4.47213595499958,19.0,24.0,16.0,285.0,3.1167748898959178,regular,0.9958425592297836
Case156_10,2012-03-01 02:34:00,Lapping - Machine 1,deviant,10.0,12,600.0,Drill,missing,0,1,1,1,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,18.0,45.0,0.0,180.0,22.241103090149704,0.0,0.0,0.0,0.0,0.0,195.0,569.0,1.0,1950.0,199.13814300630608,8.4,23.0,2.0,84.0,6.22182538417072,1.6,3.0,0.0,16.0,1.2649110640673518,2.1,3.0,2.0,21.0,0.31622776601683794,540.5,1430.0,154.0,5405.0,375.7609316810062,1312.4,5656.0,0.0,13124.0,1841.1476010599717,5446.5,13124.0,0.0,54465.0,5007.266347796747,5.5,10.0,1.0,55.0,3.0276503540974917,23.4,29.0,16.0,234.0,4.247875285886397,deviant,5.696846415754664e-09
Case114_4,2012-03-01 03:48:00,Turning & Milling - Machine 6,deviant,4.0,5,20.0,Ballnut,missing,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5.0,19.0,0.0,20.0,9.345230512584124,0.0,0.0,0.0,0.0,0.0,219.0,452.0,51.0,876.0,188.01595676963163,6.25,8.0,3.0,25.0,2.362907813126304,2.25,3.0,2.0,9.0,0.5,2.25,3.0,2.0,9.0,0.5,405.25,499.0,228.0,1621.0,123.83423059342948,313.75,1169.0,0.0,1255.0,570.8919191347285,352.25,1255.0,0.0,1409.0,602.9717378672625,2.5,4.0,1.0,10.0,1.2909944487358056,17.5,18.0,16.0,70.0,1.0,deviant,0.23934566063812643
Case110,2012-03-01 06:35:00,Turning & Milling - Machine 6,deviant,1.0,9,500.0,Ballnut,missing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,166.0,166.0,0.0,6.0,6.0,6.0,6.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,395.0,395.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,17.0,17.0,17.0,0.0,deviant,0.02094851975591422
Case78_3,2012-03-01 06:41:00,Turning & Milling - Machine 5,deviant,3.0,23,230.0,Cable Head,missing,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,26.0,64.0,2.0,78.0,33.28663395418648,0.0,0.0,0.0,0.0,0.0,234.66666666666666,392.0,105.0,704.0,145.48654004179676,16.666666666666668,23.0,6.0,50.0,9.29157324317757,2.3333333333333335,3.0,2.0,7.0,0.5773502691896257,2.3333333333333335,3.0,2.0,7.0,0.5773502691896257,1047.6666666666667,1424.0,401.0,3143.0,562.5320731596852,174.33333333333334,417.0,0.0,523.0,216.73563005037573,209.66666666666666,523.0,0.0,629.0,276.4820669290024,2.0,3.0,1.0,6.0,1.0,17.0,17.0,17.0,51.0,0.0,deviant,0.4554417068868691
Case95_10,2012-03-01 06:41:00,Turning & Milling - Machine 4,deviant,10.0,20,305.0,Punch Holder,missing,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,11.7,39.0,0.0,117.0,14.150382798120104,0.0,0.0,0.0,0.0,0.0,348.7,774.0,24.0,3487.0,299.0061500668135,10.5,17.0,6.0,105.0,4.813176359397884,1.5,3.0,0.0,15.0,0.8498365855987975,2.1,3.0,2.0,21.0,0.31622776601683794,656.4,1067.0,377.0,6564.0,289.38409692924654,377.1,874.0,0.0,3771.0,364.7438827451394,1866.4,3771.0,0.0,18664.0,1104.8543594318462,5.5,10.0,1.0,55.0,3.0276503540974917,20.0,23.0,16.0,200.0,2.828427124746192,deviant,2.2166616308350875e-05
Case110_2,2012-03-01 11:00:00,Turning & Milling Q.C.,deviant,2.0,9,500.0,Ballnut,missing,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,113.0,166.0,60.0,226.0,74.95331880577403,8.5,11.0,6.0,17.0,3.5355339059327378,3.0,3.0,3.0,6.0,0.0,3.0,3.0,3.0,6.0,0.0,527.5,660.0,395.0,1055.0,187.3832970144351,132.5,265.0,0.0,265.0,187.3832970144351,132.5,265.0,0.0,265.0,187.3832970144351,1.5,2.0,1.0,3.0,0.7071067811865476,17.0,17.0,17.0,34.0,0.0,deviant,0.062305133653909675
